-1.	0.5	0.
-1.	0.51	2.7675587238085276e-28
-1.	0.52	1.3612525022303216e-30
-1.	0.53	6.672079566177454e-29
-1.	0.54	6.653805140723859e-30
-1.	0.55	1.0963183857073958e-28
-1.	0.56	1.1299022673935129e-29
-1.	0.5700000000000001	1.8187761270004254e-28
-1.	0.58	2.3883358818335696e-31
-1.	0.59	1.9122029749281416e-27
-1.	0.6	4.517984876129062e-28
-1.	0.61	1.3973519439733682e-27
-1.	0.62	5.991707605996618e-28
-1.	0.63	1.467566401383987e-27
-1.	0.64	6.562659115869213e-27
-1.	0.65	4.3788801279621935e-26
-1.	0.66	9.417546103358125e-26
-1.	0.67	1.6578928031740232e-26
-1.	0.6799999999999999	7.357599667835068e-25
-1.	0.69	4.602508373693009e-24
-1.	0.7	4.1146388672365206e-20
-1.	0.71	3.1839203521184453e-23
-1.	0.72	1.5884853730678872e-25
-1.	0.73	2.499083795911617e-25
-1.	0.74	4.461934647455484e-26
-1.	0.75	0.
-1.	0.76	3.678897618893981e-26
-1.	0.77	1.1507225816520162e-25
-1.	0.78	8.434343716355242e-26
-1.	0.79	4.540806775908626e-26
-1.	0.8	9.806585049720968e-27
-1.	0.81	3.9644413028661993e-25
-1.	0.8200000000000001	1.9314014260993384e-23
-1.	0.8300000000000001	5.111819245865677e-25
-1.	0.8400000000000001	2.4370112281404462e-26
-1.	0.8500000000000001	6.090927709329339e-29
-1.	0.86	5.094224756588134e-27
-1.	0.87	1.5118527916609704e-28
-1.	0.88	4.522542769331035e-27
-1.	0.89	4.351410878177539e-29
-1.	0.9	6.343695751633072e-27
-1.	0.91	4.2450254337863654e-27
-1.	0.9199999999999999	3.616050960971836e-27
-1.	0.9299999999999999	6.068771946599338e-27
-1.	0.94	2.094672646363316e-27
-1.	0.95	1.3155791537465233e-27
-1.	0.96	4.927143434870786e-27
-1.	0.97	4.408170943473994e-31
-1.	0.98	6.718620341838734e-28
-1.	0.99	2.6437329084079063e-27
-1.	1.	0.
-1.	1.01	1.225750679158109e-27
-1.	1.02	1.6479345714335538e-28
-1.	1.03	5.217237542203684e-27
-1.	1.04	1.7880102274618788e-28
-1.	1.05	8.696138056606924e-28
